prem_id	premise	hypothesis_id	hypothesis	label
prem52	Jakina da Joxan Goikoetxeak harreman ixtua izan zula Xabier Letekin, bereziki bere bizitzako azken urtietan.	prem52_hyp0	Xabier Letek eta Joxan Goikoetxeak harreman handia izan zuten.	0
prem52	Jakina da Joxan Goikoetxeak harreman ixtua izan zula Xabier Letekin, bereziki bere bizitzako azken urtietan.	prem52_hyp1	Xabier Lete eta Joxan Goikoetxea adinkideak dira.	1
prem53	Garai Zekenak antzezlana aurkeztu du Arriaga Bilboko antzokiyak, Henrik Ibsen norvegiar dramaturguan klasiko haundiyetako batian oinarrituta.	prem53_hyp1	Arriaga Bilboko antzokiak aurkeztutako Garai Zekenak antzezlana ikusgarria da.	1
prem53	Garai Zekenak antzezlana aurkeztu du Arriaga Bilboko antzokiyak, Henrik Ibsen norvegiar dramaturguan klasiko haundiyetako batian oinarrituta.	prem53_hyp2	Arriaga Bilboko antzokiak aurkeztuko duen Garai Zekenak antzezlana Henrik Ibsen norvegiar dramaturgoaren klasiko handietako batean oinarritzen da.	2
prem53	Garai Zekenak antzezlana aurkeztu du Arriaga Bilboko antzokiyak, Henrik Ibsen norvegiar dramaturguan klasiko haundiyetako batian oinarrituta.	prem53_hyp0	Garai Zekenak antzezlana Henrik Ibsen norvegiar dramaturgoaren klasiko handietako batean oinarritzen da.	0
prem54	Larunbatian, urrian 31n, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem54_hyp0	Beldurrezko Zinemaldiko pelikula bat ikustera gonbidatu gintuzten.	0
prem54	Larunbatian, urrian 31n, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem54_hyp2	Beldurrezko Zinemaldiko pelikula bat ikustera gonbidatu genuen.	2
prem54	Larunbatian, urrian 31n, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem54_hyp1	Larunbatean Beldurrezko Zinemaldiko bi pelikula ikusi genituen.	1
prem55	Zarautzen sortu berri dan jaialdiya da Adarretatik, udako musika festibaletan tokitxo bat in nahian datorrena, eta “bazterreko musikak erdigunea” ekartzia helburu duna.	prem55_hyp1	Adarretatik jaialdiak jendetza bildu zuen Zarauzko kaleetan.	1
prem55	Zarautzen sortu berri dan jaialdiya da Adarretatik, udako musika festibaletan tokitxo bat in nahian datorrena, eta “bazterreko musikak erdigunea” ekartzia helburu duna.	prem55_hyp0	Bazterreko musika ikustarazten duen udako musika jaialdi berria sortu dute Zarautzen: Adarretatik. 	0
prem55	Zarautzen sortu berri dan jaialdiya da Adarretatik, udako musika festibaletan tokitxo bat in nahian datorrena, eta “bazterreko musikak erdigunea” ekartzia helburu duna.	prem55_hyp2	"Zarauzko Adarretatik udako musika jaialdiak urteak daramatza ""bazterreko musikak erdigunera"" ekartzeko lana egiten."	2
prem56	Europako elkartiek gogor salatu due Goioagan aurkako auziya.	prem56_hyp2	Goioagaren aurkako auziak gogor salatu ditu Europako elkarteak.	2
prem56	Europako elkartiek gogor salatu due Goioagan aurkako auziya.	prem56_hyp0	Europako elkarteak ez daude ados Goioagaren aurkako auziarekin.	0
prem56	Europako elkartiek gogor salatu due Goioagan aurkako auziya.	prem56_hyp1	Goioagaren aurkako auziak salaketa ugari izan ditu.	1
prem57	Solte taldiak 'IXA' azken diskuan (Taupaka elkartia, 2016) Eraldatutako mundua abestiyakin bideoklip berritzailia prestatu du.	prem57_hyp1	Solte musika taldeak erritmo biziak erabiltzen ditu, horren adierazle da 'Eraldatutako mundua' kanta.	1
prem57	Solte taldiak 'IXA' azken diskuan (Taupaka elkartia, 2016) Eraldatutako mundua abestiyakin bideoklip berritzailia prestatu du.	prem57_hyp2	Solte muska taldearen lehen diskoa da 'IXA'.	2
prem57	Solte taldiak 'IXA' azken diskuan (Taupaka elkartia, 2016) Eraldatutako mundua abestiyakin bideoklip berritzailia prestatu du.	prem57_hyp0	Solte taldearen azken diskoa 'IXA' da.	0
prem58	Langile askok ez dakiye zer daon ondo eta zer gaizki, ez dakiye nola jokatu.	prem58_hyp0	Ongia eta gaizkiaren artean bereiztea ez da erraza langile askorentzat.	0
prem58	Langile askok ez dakiye zer daon ondo eta zer gaizki, ez dakiye nola jokatu.	prem58_hyp2	Langileek ez daukate zalantzarik, beti dakite nola jokatu behar duten.	2
prem58	Langile askok ez dakiye zer daon ondo eta zer gaizki, ez dakiye nola jokatu.	prem58_hyp1	Langileei asko eragiten die nola jokatu ez jakiteak.	1
prem59	Leku gomendagarri bat ezagutu genun aurreko asteburuan. Famili giruan sortutako eta ikutu hego-amerikarra dun etxe multzo txiki bat da.	prem59_hyp1	Aurreko asteburuan ezagututako etxe multzo txikia izekok gomendatu zidan, familia giroan sortutakoa da eta ukitu hego-amerikarra dauka. 	1
prem59	Leku gomendagarri bat ezagutu genun aurreko asteburuan. Famili giruan sortutako eta ikutu hego-amerikarra dun etxe multzo txiki bat da.	prem59_hyp0	Aurreko asteburuan ukitu hego-amerikarra duen etxe multzo txiki batean egon ginen.	0
prem59	Leku gomendagarri bat ezagutu genun aurreko asteburuan. Famili giruan sortutako eta ikutu hego-amerikarra dun etxe multzo txiki bat da.	prem59_hyp2	Aurreko asteburuan ezagututako etxe multzo txikia ez da gomendatzeko modukoa.	2
prem60	Sarituek informatika eta marrazketa material pixka bat jasoko dute, eta komiki irabazlia Mahatserriko BERTON aldizkariyan argitaratuko da.	prem60_hyp2	Komiki sarituak Mahatserriko BERTON aldizkarian argitaratuko dira. 	2
prem60	Sarituek informatika eta marrazketa material pixka bat jasoko dute, eta komiki irabazlia Mahatserriko BERTON aldizkariyan argitaratuko da.	prem60_hyp0	Sarituek informatika eta marrazketa materiala irabaziko dute.	0
prem60	Sarituek informatika eta marrazketa material pixka bat jasoko dute, eta komiki irabazlia Mahatserriko BERTON aldizkariyan argitaratuko da.	prem60_hyp1	Parte-hartzaile bakoitzak komiki bakarra aurkeztu ahal izango du.	1
prem61	Azaruan 3an kaleratuko du Zea Mays taldiak bere zortzigarren lana, 'Harro' izenekua.	prem61_hyp1	Bost kidek osatzen dute Zea Mays taldea.	1
prem61	Azaruan 3an kaleratuko du Zea Mays taldiak bere zortzigarren lana, 'Harro' izenekua.	prem61_hyp2	Zea Mays taldeak ez du disko bat bera ere argitaratu.	2
prem61	Azaruan 3an kaleratuko du Zea Mays taldiak bere zortzigarren lana, 'Harro' izenekua.	prem61_hyp0	Zea Mays taldeak disko berri bat argitaratuko du.	0
prem62	Arrantzale tripulaziyo berdinak irabazi zun kontxako lehen bandera Oriyoako.	prem62_hyp0	Oriok eskuratu zuen kontxako lehen bandera.	0
prem62	Arrantzale tripulaziyo berdinak irabazi zun kontxako lehen bandera Oriyoako.	prem62_hyp2	Hondarribiak irabazi zuen kontxako lehen bandera.	2
prem62	Arrantzale tripulaziyo berdinak irabazi zun kontxako lehen bandera Oriyoako.	prem62_hyp1	Orioko tripulazioak horiz jantzi ohi da.	1
prem63	Seme-alabekin izan berri naiz Erroman.	prem63_hyp1	Nere seme-alabek asko maite naute.	1
prem63	Seme-alabekin izan berri naiz Erroman.	prem63_hyp0	Duela gutxi Italian egon naiz.	0
prem63	Seme-alabekin izan berri naiz Erroman.	prem63_hyp2	Ez naiz inoiz Italian izan.	2
prem64	"“Xabier Letek idatzi eta zuzendu zun ""Gabon, Txirrita"" antzerki obra 1982an taularatu zan.”"	prem64_hyp2	Xabier Letek ez zuen antzerki obrarik idatzi.	2
prem64	"“Xabier Letek idatzi eta zuzendu zun ""Gabon, Txirrita"" antzerki obra 1982an taularatu zan.”"	prem64_hyp0	Gabon Txirrita antzerki obra baten izena da.	0
prem64	"“Xabier Letek idatzi eta zuzendu zun ""Gabon, Txirrita"" antzerki obra 1982an taularatu zan.”"	prem64_hyp1	Xabier Lete abeslari bikaina zen.	1
prem65	Oain dala gutxi “ORM Elurretako Erresuman” pantailaratu zun, eta laister “Batman Lego filma” estreinatuko du.	prem65_hyp2	ORM Elurretako Erresuman pantailaratuko den azken filma izango da.	2
prem65	Oain dala gutxi “ORM Elurretako Erresuman” pantailaratu zun, eta laister “Batman Lego filma” estreinatuko du.	prem65_hyp0	Animazio-filmak euskaratu ohi dira.	0
prem65	Oain dala gutxi “ORM Elurretako Erresuman” pantailaratu zun, eta laister “Batman Lego filma” estreinatuko du.	prem65_hyp1	Geroz eta jende gutxiago joaten da filmak ikustera.	1
prem66	Amazonek eskeintzen du adimen artifiziala eskoletako eta hodeia eta Alexa echo dot eta Alexa echo plus.	prem66_hyp2	Eskoletara zuzendutako adimen artifizialeko produkturik ez dago.	2
prem66	Amazonek eskeintzen du adimen artifiziala eskoletako eta hodeia eta Alexa echo dot eta Alexa echo plus.	prem66_hyp0	Amazonek produktu ugari ditu adimen artifizialaren inguruan.	0
prem66	Amazonek eskeintzen du adimen artifiziala eskoletako eta hodeia eta Alexa echo dot eta Alexa echo plus.	prem66_hyp1	Amazonen produktuak merkeak izaten dira.	1
prem67	Euskerai lehen hurbilketa itteko, interesgarriya da Deustuko Unibertsitatiak bere garaian plazaratutako euskera ikasteko metodua.	prem67_hyp0	Deustuko Unibertsitateak metodo bat garatu du euskara ikasteko.	0
prem67	Euskerai lehen hurbilketa itteko, interesgarriya da Deustuko Unibertsitatiak bere garaian plazaratutako euskera ikasteko metodua.	prem67_hyp1	Deustuko Unibertsitateak hainbat eskola eta fakultate ditu.	1
prem67	Euskerai lehen hurbilketa itteko, interesgarriya da Deustuko Unibertsitatiak bere garaian plazaratutako euskera ikasteko metodua.	prem67_hyp2	Deustuko Unibertsitateak gaztelera ikasteko materiala garatu du soilik.	2
prem68	Zure euskera maila zein dan jakin nahiko bazenu, hortako aukera ere ematen du sariak.	prem68_hyp0	Aukera dago norberaren euskara maila zein den neurtzeko.	0
prem68	Zure euskera maila zein dan jakin nahiko bazenu, hortako aukera ere ematen du sariak.	prem68_hyp1	Euskararen erabilpen maila txikitzen ari da azken boladan.	1
prem68	Zure euskera maila zein dan jakin nahiko bazenu, hortako aukera ere ematen du sariak.	prem68_hyp2	Norberaren euskara maila jakiteko elkarrizketa presentziala egin behar da nahitaez.	2
prem69	Ziurtagiriyak egoitza elektronikuan titularran identifikaziyua jasotzen du, eta dispositibo seguru baten edo bide baliokide baten bidez bialtzen da.	prem69_hyp1	Ez dago teknika bakarra titularraren identifikazioa ziurtatzeko.	1
prem69	Ziurtagiriyak egoitza elektronikuan titularran identifikaziyua jasotzen du, eta dispositibo seguru baten edo bide baliokide baten bidez bialtzen da.	prem69_hyp2	Ziurtagiriak titularraren informazioa gordina igortzen du, zifratu gabe.	2
prem69	Ziurtagiriyak egoitza elektronikuan titularran identifikaziyua jasotzen du, eta dispositibo seguru baten edo bide baliokide baten bidez bialtzen da.	prem69_hyp0	Ziurtagiria lagun bakoitzaren identitatea bermatzen saiatzen da.	0
prem70	Dula bi aste graziya iten zun zerbait gaur erabat erreta eon leike.	prem70_hyp1	Lagun bati grazia egiten diona beste bati ez zaio gustatzen.	1
prem70	Dula bi aste graziya iten zun zerbait gaur erabat erreta eon leike.	prem70_hyp2	Jendeari gustatzen zaio txiste berdinak behin eta berriz entzutea.	2
prem70	Dula bi aste graziya iten zun zerbait gaur erabat erreta eon leike.	prem70_hyp0	Txisteen iraupena mugatua da, ez da betirako.	0
prem71	Instalaziyo modernuak dazka, doako wifiya eremu komunetan, eta segurtasun-zerbitzu iraunkorra 24 orduan.	prem71_hyp0	Internetera konekta zaitezke toki horretara joaten bazara.	0
prem71	Instalaziyo modernuak dazka, doako wifiya eremu komunetan, eta segurtasun-zerbitzu iraunkorra 24 orduan.	prem71_hyp2	Gauean segurtasun-eza nabaria da espazio horretan.	2
prem71	Instalaziyo modernuak dazka, doako wifiya eremu komunetan, eta segurtasun-zerbitzu iraunkorra 24 orduan.	prem71_hyp1	Espazio hori alokatzea oso garestia da.	1
prem72	Bildur pixkat pasa deu hilabete hontan David Robert Michellek zuzendutako 'It Follows' filmakin.	prem72_hyp1	It follows' filma 'It' filmaren jarraipena da.	1
prem72	Bildur pixkat pasa deu hilabete hontan David Robert Michellek zuzendutako 'It Follows' filmakin.	prem72_hyp0	It follows' beldurrezko filma da.	0
prem72	Bildur pixkat pasa deu hilabete hontan David Robert Michellek zuzendutako 'It Follows' filmakin.	prem72_hyp2	David Robert Michell zuzendariak komediak egiten ditu soilik.	2
prem73	Gainontzeko 5 eraikinek bina pisu dazkate; beheko pisuan industria-moduluak daude, eta goiko pisuan bulego-moduluak.	prem73_hyp0	Eraikinak industriarako prestatuak daude.	0
prem73	Gainontzeko 5 eraikinek bina pisu dazkate; beheko pisuan industria-moduluak daude, eta goiko pisuan bulego-moduluak.	prem73_hyp2	Eraikin guztiek solairu bakarra dute.	2
prem73	Gainontzeko 5 eraikinek bina pisu dazkate; beheko pisuan industria-moduluak daude, eta goiko pisuan bulego-moduluak.	prem73_hyp1	Eraikinak oso modernoak dira.	1
prem74	Ia korrikalari guztiyak geyo erabiltzen deun euskera aurreantzian!	prem74_hyp2	Korrika egiten duen orok euskaraz ere egiten du.	2
prem74	Ia korrikalari guztiyak geyo erabiltzen deun euskera aurreantzian!	prem74_hyp0	Korrikalari askok ez dute euskara erabiltzen.	0
prem74	Ia korrikalari guztiyak geyo erabiltzen deun euskera aurreantzian!	prem74_hyp1	Korrika egitea osasungarria da oro har.	1
prem75	Oaindik badakau iritzi publikuan eragiteko gaitasuna.	prem75_hyp2	Iritzi publikoa finkoa da.	2
prem75	Oaindik badakau iritzi publikuan eragiteko gaitasuna.	prem75_hyp0	Iritzi publikoa aldatu daiteke.	0
prem75	Oaindik badakau iritzi publikuan eragiteko gaitasuna.	prem75_hyp1	Jendeak askotariko iritziak ditu.	1
prem76	Ikasbil webgunian milaka eta milaka artikulu, testu, bideo eta audio daue.	prem76_hyp2	Iskanbil webgunean soilik testua dago.	2
prem76	Ikasbil webgunian milaka eta milaka artikulu, testu, bideo eta audio daue.	prem76_hyp1	Iskanbil interneteko webgune ezaguna da.	1
prem76	Ikasbil webgunian milaka eta milaka artikulu, testu, bideo eta audio daue.	prem76_hyp0	Interneten ezin da testu, bideo eta audiorik aurkitu.	0
prem77	Egoitza elektronikuan izapidien kataloguan aurkituko dezu prozedura, izapide eta zerbitzu bakoitzai buruzko informaziyo zehatza.	prem77_hyp2	Izapide eta zerbitzuak ikasteko ez da inolako dokumentaziorik behar.	2
prem77	Egoitza elektronikuan izapidien kataloguan aurkituko dezu prozedura, izapide eta zerbitzu bakoitzai buruzko informaziyo zehatza.	prem77_hyp1	Egoitza elektronikoan sartzea konplexua da oso.	1
prem77	Egoitza elektronikuan izapidien kataloguan aurkituko dezu prozedura, izapide eta zerbitzu bakoitzai buruzko informaziyo zehatza.	prem77_hyp0	Izapidea eta zerbitzuen funtzionamendua azaltzen duen dokumentazioa atzigarri dago.	0
prem78	Sondikako Enpresa Zentro hortan industria-moduluak eta bulego-moduluak daue, 5 eraikinetan banauta.	prem78_hyp0	Hainbat enpresek dute beren egoitza Sondikan kokatuta.	0
prem78	Sondikako Enpresa Zentro hortan industria-moduluak eta bulego-moduluak daue, 5 eraikinetan banauta.	prem78_hyp2	Sondikako Enpresa Zentroak bi eraikin ditu.	2
prem78	Sondikako Enpresa Zentro hortan industria-moduluak eta bulego-moduluak daue, 5 eraikinetan banauta.	prem78_hyp1	Sondikako Enpresa Zentroa Bizkaiko garrantzitsuenetakoa da.	1
prem79	Bost lagun gea, eta gaztiena ni naiz.	prem79_hyp0	Adin desberdineko lagunak gaude taldean.	0
prem79	Bost lagun gea, eta gaztiena ni naiz.	prem79_hyp2	Bost lagunek urte eta egun berean jaio ginen.	2
prem79	Bost lagun gea, eta gaztiena ni naiz.	prem79_hyp1	Musean jolas nahiko bagenu, bostetatik bat kanpo geratuko litzateke.	1
prem80	Epailiak sei hilabeteko kartzelea zigortu zittun auzoko lau gazte.	prem80_hyp2	Epaileak auzoko lau gazteak absolbitu zituen.	2
prem80	Epailiak sei hilabeteko kartzelea zigortu zittun auzoko lau gazte.	prem80_hyp1	Espetxe zigorra bi urte baino txikiagoa denez, lau gazteak ez dira kartzelara sartuko.	1
prem80	Epailiak sei hilabeteko kartzelea zigortu zittun auzoko lau gazte.	prem80_hyp0	Auzoan hainbat gazte daude espetxe-zigorrak jaso dituztenak.	0
prem81	Miren eta Andrean harremana klandestinua izan zan hasieratik, bikotia normatik at zeolako.	prem81_hyp2	Miren eta Andrearen erlazioa erabat arrunta izan zen.	2
prem81	Miren eta Andrean harremana klandestinua izan zan hasieratik, bikotia normatik at zeolako.	prem81_hyp1	Erlazio homosexualak normaltasunez bizi behar dira.	1
prem81	Miren eta Andrean harremana klandestinua izan zan hasieratik, bikotia normatik at zeolako.	prem81_hyp0	Miren eta Andrea harreman sentimentala dute.	0
prem82	Nazioarteko festibala danez, badia kanpoko proposamenak ere, nahiz eta euskal taldien presentziya dan nagusi.	prem82_hyp1	Festibalak musika zuzenean bizitzeko aukera paregabeak dira.	1
prem82	Nazioarteko festibala danez, badia kanpoko proposamenak ere, nahiz eta euskal taldien presentziya dan nagusi.	prem82_hyp2	Festibal honetan talde euskaldun bakarra jo zuen.	2
prem82	Nazioarteko festibala danez, badia kanpoko proposamenak ere, nahiz eta euskal taldien presentziya dan nagusi.	prem82_hyp0	Nazioarteko taldeak jotzen dute festibal honetan.	0
prem83	Hirugarren urtez segidan, Santutxu Mendizale Taldian ibilaldi neurtua antolatu du, urrian 20rako, larunbata.	prem83_hyp0	Santutxu Mendizale Taldeak mendi irteerak antolatu ohi ditu.	0
prem83	Hirugarren urtez segidan, Santutxu Mendizale Taldian ibilaldi neurtua antolatu du, urrian 20rako, larunbata.	prem83_hyp1	Santutxu Mendizale Taldeko ibilaldietara jende ugari azaltzen da.	1
prem83	Hirugarren urtez segidan, Santutxu Mendizale Taldian ibilaldi neurtua antolatu du, urrian 20rako, larunbata.	prem83_hyp2	Santutxu Mendizale Taldea iaz osatu zen.	2
prem84	R 'N' R estilua eta hegoaldeko rocka lantzen dittun letra eta konponketa landuak dia diskokuak.	prem84_hyp2	Diskoaren kanta guztiak instrumentalak dira.	2
prem84	R 'N' R estilua eta hegoaldeko rocka lantzen dittun letra eta konponketa landuak dia diskokuak.	prem84_hyp1	Hegoaldeko rock kantetan gitarrak dira nagusi.	1
prem84	R 'N' R estilua eta hegoaldeko rocka lantzen dittun letra eta konponketa landuak dia diskokuak.	prem84_hyp0	Diskoa osatzen duten kanten estilo nagusia rock dela esan daiteke.	0
prem85	Guraso batek umiei argazkiyak atea eta gonbidapen bereziya prestatzen du 60 umei banatzeko.	prem85_hyp2	Guraso bati atera diote argazkia haurrek.	2
prem85	Guraso batek umiei argazkiyak atea eta gonbidapen bereziya prestatzen du 60 umei banatzeko.	prem85_hyp1	Haurrek beti ateratzen dira ondo argazkietan.	1
prem85	Guraso batek umiei argazkiyak atea eta gonbidapen bereziya prestatzen du 60 umei banatzeko.	prem85_hyp0	Haurrek gonbidapen berezia jasoko dute.	0
prem86	Istilutan hamaika lagun identifikatu ta atxilotu zittun Ertzaintzak.	prem86_hyp1	Atxilotutako jende asko libre geratuko da.	1
prem86	Istilutan hamaika lagun identifikatu ta atxilotu zittun Ertzaintzak.	prem86_hyp2	Istiluetan parte hartutako lagun guztiak atxilotu zituen Ertzainak.	2
prem86	Istilutan hamaika lagun identifikatu ta atxilotu zittun Ertzaintzak.	prem86_hyp0	Ertzainak lagun asko atxilotu zituen.	0
prem87	Xabier Lete musikari edo idazle izan aurretik antzerkiko aktore izan zan.	prem87_hyp0	Xabier Lete hainbat arlotan ibilitako artista izan zen.	0
prem87	Xabier Lete musikari edo idazle izan aurretik antzerkiko aktore izan zan.	prem87_hyp2	Xabier Letek ez zuen inongo arlo artistikoa landu abesten hasi zen arte.	2
prem87	Xabier Lete musikari edo idazle izan aurretik antzerkiko aktore izan zan.	prem87_hyp1	Xabier Leteren ahotsa oso atsegina zen.	1
prem88	Azken egunian, Logroñoa alleatzeko 3 kilometro bakarrik falta zianian, Maria la de los Higos-en alaba ezautu nun.	prem88_hyp2	Maria de los Higos-en semeak gizonezkoak ziren denak.	2
prem88	Azken egunian, Logroñoa alleatzeko 3 kilometro bakarrik falta zianian, Maria la de los Higos-en alaba ezautu nun.	prem88_hyp1	Maria de los Higos-en alaba oso jatorra da.	1
prem88	Azken egunian, Logroñoa alleatzeko 3 kilometro bakarrik falta zianian, Maria la de los Higos-en alaba ezautu nun.	prem88_hyp0	Hainbat egun pasa nituen Logroñoko bidean.	0
prem89	Earki dakigu ni ez naizela bea bezelako hegazti ta bea ere ez dala jayua leku bati lotuta eoteko.	prem89_hyp2	Bera nahiago du etxean geratu kanpotik bidaiatzen ibili baino.	2
prem89	Earki dakigu ni ez naizela bea bezelako hegazti ta bea ere ez dala jayua leku bati lotuta eoteko.	prem89_hyp1	Izaera desberdin daude, eta bata ez da bestea baino hobea.	1
prem89	Earki dakigu ni ez naizela bea bezelako hegazti ta bea ere ez dala jayua leku bati lotuta eoteko.	prem89_hyp0	Bion izaera oso desberdina da.	0
prem90	Okupazio Buleguan laugarren urteurrena ospauko due urrian 20an.	prem90_hyp1	Datorren urtean Donostian ospatuko dute Okupazio Bulegoaren urteurrena.	1
prem90	Okupazio Buleguan laugarren urteurrena ospauko due urrian 20an.	prem90_hyp2	Okupazio Bulegoaren laugarren urteurrena ospatu zuten iaz.	2
prem90	Okupazio Buleguan laugarren urteurrena ospauko due urrian 20an.	prem90_hyp0	Okupazio Bulegoaren urteurrena udazkenean ospatzen da.	0
prem91	Guraso edo tutoriek erabakita euskera izango da parte-hartzailiek erabiliko duen hizkuntza.	prem91_hyp2	Guraso eta tutoreek euskaraz hitz egingo dutela erabaki dute parte-hartzaileek.	2
prem91	Guraso edo tutoriek erabakita euskera izango da parte-hartzailiek erabiliko duen hizkuntza.	prem91_hyp0	Parte-hartzaileek euskaraz hitz egingo dutela erabaki dute guraso eta tutoreek.	0
prem91	Guraso edo tutoriek erabakita euskera izango da parte-hartzailiek erabiliko duen hizkuntza.	prem91_hyp1	Guraso eta tutoreek erabaki dute euskaraz hitz egingo dutela haurrekin. 	1
prem92	Lagun Arok Antiguako Benta Berriko sukurtsalian espainol hutsian idatzitako oharrak jarri dittu atian bi aldeta.	prem92_hyp2	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak ingelesez idatzita zeuden.	2
prem92	Lagun Arok Antiguako Benta Berriko sukurtsalian espainol hutsian idatzitako oharrak jarri dittu atian bi aldeta.	prem92_hyp1	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak ondo idatzita zeuden.	1
prem92	Lagun Arok Antiguako Benta Berriko sukurtsalian espainol hutsian idatzitako oharrak jarri dittu atian bi aldeta.	prem92_hyp0	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak erdaraz idatzita zeuden.	0
prem93	Polizia guztiyen torturen salaketak jaso dia, Ertzaintzanak tartian.	prem93_hyp2	Ertzaintza tortura salaketetatik libre geratu da.	2
prem93	Polizia guztiyen torturen salaketak jaso dia, Ertzaintzanak tartian.	prem93_hyp1	Ertzaintzak polizien tortura kasuak salatu ditu.	1
prem93	Polizia guztiyen torturen salaketak jaso dia, Ertzaintzanak tartian.	prem93_hyp0	Ertzaintzak ere tortura egin duela salatu dute.	0
prem94	Madalenak itteko nere ahizpak amona Jexuxan errezeta berreskurau nahi izan du.	prem94_hyp0	Amona Jexuxak madalenak egiteko errezeta zeukan.	0
prem94	Madalenak itteko nere ahizpak amona Jexuxan errezeta berreskurau nahi izan du.	prem94_hyp2	Madalenak egiteko amona Jexuxak nire ahizparen errezeta berreskuratu nahi izan du.	2
prem94	Madalenak itteko nere ahizpak amona Jexuxan errezeta berreskurau nahi izan du.	prem94_hyp1	Nire ahizpari bakarrik Amona Jexuxak egindako madalenak gustatzen zaizkio.	1
prem95	Ez da aurrez aurreko identifikaziyoik eskatzen BAK aktibau eta bidaltzeko: Internet bidez ittea.	prem95_hyp0	Internet bidez eskatu dezakezu BAK aktibatu eta bidal diezazutela.	0
prem95	Ez da aurrez aurreko identifikaziyoik eskatzen BAK aktibau eta bidaltzeko: Internet bidez ittea.	prem95_hyp2	Internet bidez eskatu behar duzu BAK aktibatu eta bidal diezazutela.	2
prem95	Ez da aurrez aurreko identifikaziyoik eskatzen BAK aktibau eta bidaltzeko: Internet bidez ittea.	prem95_hyp1	Internet bidez eskatu dezakezu BAK baliogabe diezazutela.	1
prem96	Hiru argazki bakarrik gorde ahal izan dittut.	prem96_hyp2	Lau argazki bakarrik gordeta dauzkat.	2
prem96	Hiru argazki bakarrik gorde ahal izan dittut.	prem96_hyp1	Lau argazki zituen gordeta.	1
prem96	Hiru argazki bakarrik gorde ahal izan dittut.	prem96_hyp0	Ez dut lau argazki gordetzeko aukerarik izan.	0
prem97	Larunbatian, urrian 31ian, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem97_hyp2	Beldurrezko Zinemaldiko pelikula batean parte hartzeko gonbidatu gintuzten.	2
prem97	Larunbatian, urrian 31ian, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem97_hyp1	Beldurrezko Zinemaldiko pelikula bat ikustera joan ginen.	1
prem97	Larunbatian, urrian 31ian, Beldurrezko Zinemaldiko pelikula bat ikustea juteko gonbita jaso genun.	prem97_hyp0	Beldurrezko Zinemaldiko pelikula bat ikusteko gonbidatu gintuzten.	0
prem98	Euskadiko Kutxak berriz ere errenta-aitorpena itteko euskeraik ez dakiyen langile bat ipini du Antiguako Matia kaleko sukurtsalian, Donostiyan.	prem98_hyp1	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko langileek erdaraz bakarrik hitz egiten dute.	1
prem98	Euskadiko Kutxak berriz ere errenta-aitorpena itteko euskeraik ez dakiyen langile bat ipini du Antiguako Matia kaleko sukurtsalian, Donostiyan.	prem98_hyp2	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko langileek euskaraz bakarrik hitz egiten dute.	2
prem98	Euskadiko Kutxak berriz ere errenta-aitorpena itteko euskeraik ez dakiyen langile bat ipini du Antiguako Matia kaleko sukurtsalian, Donostiyan.	prem98_hyp0	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko errenta-aitorpena egiten laguntzen duen langilea erdaldun hutsa da.	0
prem99	Erizainen arteko umoriak eramangarriyo itteu dana.	prem99_hyp0	Erizainek bere artean bromak egiten badituzte, dena hobeto eramaten da.	0
prem99	Erizainen arteko umoriak eramangarriyo itteu dana.	prem99_hyp1	Erizainak umore onez egoteak asko laguntzen die pazienteei.	1
prem99	Erizainen arteko umoriak eramangarriyo itteu dana.	prem99_hyp2	Erizainek umorea erabiltzeko debekua dute.	2
prem100	Pandemiak erakarri dittun begi bistako kaltiez gain, gertautakuak ikaragarri nabarmendu eta azaleratu dittu Europar Batasunan ahuleziyak eta, bestiak beste, salatu dittu Europako berrikuntza teknologikuan gainbehera eta lidergo industrialik eza.	prem100_hyp2	Gertatutakoak garbi utzi du, pandemiak eragindako kalteez gain, Europar Batasuna ahula dela baina berrikuntza teknologiko eta industrialaren munduko liderra dela.	2
prem100	Pandemiak erakarri dittun begi bistako kaltiez gain, gertautakuak ikaragarri nabarmendu eta azaleratu dittu Europar Batasunan ahuleziyak eta, bestiak beste, salatu dittu Europako berrikuntza teknologikuan gainbehera eta lidergo industrialik eza.	prem100_hyp1	Gertatutakoak garbi utzi du, pandemiak eragindako kalteak direla medio, Europar Batasunak munduan berrikuntza teknologiko eta industrialaren lidergoa berreskuratu behar duela.	1
