prem_id	premise	hypothesis_id	hypothesis	label
prem51	Dublingo lur-hartzia biziki-biziki deskonfortablia zan da, ainitz muitu da hegazkina, alde bateik bertzeat.	prem51_hyp1	Dublingo luhartzean bidaiariak beldurrez garrasika hasi dira.	1
prem51	Dublingo lur-hartzia biziki-biziki deskonfortablia zan da, ainitz muitu da hegazkina, alde bateik bertzeat.	prem51_hyp0	Dublingo lur-hartzea oso-oso deserosoa izan da, asko mugitu da hegazkina, alde batetik bestera.	0
prem51	Dublingo lur-hartzia biziki-biziki deskonfortablia zan da, ainitz muitu da hegazkina, alde bateik bertzeat.	prem51_hyp2	Dublingo lur-hartzeak beti izaten dira oso lasaiak, turbulentziarik gabeak.	2
prem52	Baakigu Joxan Goikoetxeak harreman hertsia zan zila Xabier Leteekilan, sustut bee biziko hondar urtetan.	prem52_hyp2	Xabier Letek eta Joxan Goikoetxeak gaztetan izan zuten harreman handiena.	2
prem52	Baakigu Joxan Goikoetxeak harreman hertsia zan zila Xabier Leteekilan, sustut bee biziko hondar urtetan.	prem52_hyp0	Xabier Letek eta Joxan Goikoetxeak harreman handia izan zuten.	0
prem52	Baakigu Joxan Goikoetxeak harreman hertsia zan zila Xabier Leteekilan, sustut bee biziko hondar urtetan.	prem52_hyp1	Xabier Lete eta Joxan Goikoetxea adinkideak dira.	1
prem53	Garai Zekenak antzerkia aurkeztu du Arriaga Bilboko antzokiak, Henrik Ibsen norvegiar dramaturgoain klasiko haundienetaik atian oinarrituz.	prem53_hyp1	Arriaga Bilboko antzokiak aurkeztutako Garai Zekenak antzezlana ikusgarria da.	1
prem53	Garai Zekenak antzerkia aurkeztu du Arriaga Bilboko antzokiak, Henrik Ibsen norvegiar dramaturgoain klasiko haundienetaik atian oinarrituz.	prem53_hyp2	Arriaga Bilboko antzokiak aurkeztuko duen Garai Zekenak antzezlana Henrik Ibsen norvegiar dramaturgoaren klasiko handietako batean oinarritzen da.	2
prem53	Garai Zekenak antzerkia aurkeztu du Arriaga Bilboko antzokiak, Henrik Ibsen norvegiar dramaturgoain klasiko haundienetaik atian oinarrituz.	prem53_hyp0	Garai Zekenak antzezlana Henrik Ibsen norvegiar dramaturgoaren klasiko handietako batean oinarritzen da.	0
prem54	Ibiakoitzian, urriain 31n (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem54_hyp0	Beldurrezko Zinemaldiko pelikula bat ikustera gonbidatu gintuzten.	0
prem54	Ibiakoitzian, urriain 31n (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem54_hyp1	Larunbatean Beldurrezko Zinemaldiko bi pelikula ikusi genituen.	1
prem54	Ibiakoitzian, urriain 31n (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem54_hyp2	Beldurrezko Zinemaldiko pelikula bat ikustera gonbidatu genuen.	2
prem55	"Zarautzen berriki sortu den festiala da Adarretaik"", udako musika festialetan lekuño aten nahikundian heldu dena, ta """"bazterreko musikak erdiguneat"""" kartzeko xedia dina."""	prem55_hyp0	Bazterreko musika ikustarazten duen udako musika jaialdi berria sortu dute Zarautzen: Adarretatik. 	0
prem55	"Zarautzen berriki sortu den festiala da Adarretaik"", udako musika festialetan lekuño aten nahikundian heldu dena, ta """"bazterreko musikak erdiguneat"""" kartzeko xedia dina."""	prem55_hyp1	Adarretatik jaialdiak jendetza bildu zuen Zarauzko kaleetan.	1
prem55	"Zarautzen berriki sortu den festiala da Adarretaik"", udako musika festialetan lekuño aten nahikundian heldu dena, ta """"bazterreko musikak erdiguneat"""" kartzeko xedia dina."""	prem55_hyp2	"Zarauzko Adarretatik udako musika jaialdiak urteak daramatza ""bazterreko musikak erdigunera"" ekartzeko lana egiten."	2
prem56	 Europako elkarteek goorki salatu ute Goioagain kontrako auzia.	prem56_hyp0	Europako elkarteak ez daude ados Goioagaren aurkako auziarekin.	0
prem56	 Europako elkarteek goorki salatu ute Goioagain kontrako auzia.	prem56_hyp1	Goioagaren aurkako auziak salaketa ugari izan ditu.	1
prem56	 Europako elkarteek goorki salatu ute Goioagain kontrako auzia.	prem56_hyp2	Goioagaren aurkako auziak gogor salatu ditu Europako elkarteak.	2
prem57	"Solte taldiak 'IXA' azken diskuain (Taupaka elkartea, 2016 (bi mila ta hamasei)) ""Eraldatutako mundia"" kantuaikilan videoklip berritzailia prestatu du."	prem57_hyp0	Solte taldearen azken diskoa 'IXA' da.	0
prem57	"Solte taldiak 'IXA' azken diskuain (Taupaka elkartea, 2016 (bi mila ta hamasei)) ""Eraldatutako mundia"" kantuaikilan videoklip berritzailia prestatu du."	prem57_hyp1	Solte musika taldeak erritmo biziak erabiltzen ditu, horren adierazle da 'Eraldatutako mundua' kanta.	1
prem57	"Solte taldiak 'IXA' azken diskuain (Taupaka elkartea, 2016 (bi mila ta hamasei)) ""Eraldatutako mundia"" kantuaikilan videoklip berritzailia prestatu du."	prem57_hyp2	Solte muska taldearen lehen diskoa da 'IXA'.	2
prem58	Langile ainitzek eztakite zer den ongi ta zer gaizki, eztakite nola ai zan.	prem58_hyp0	Ongia eta gaizkiaren artean bereiztea ez da erraza langile askorentzat.	0
prem58	Langile ainitzek eztakite zer den ongi ta zer gaizki, eztakite nola ai zan.	prem58_hyp1	Langileei asko eragiten die nola jokatu ez jakiteak.	1
prem58	Langile ainitzek eztakite zer den ongi ta zer gaizki, eztakite nola ai zan.	prem58_hyp2	Langileek ez daukate zalantzarik, beti dakite nola jokatu behar duten.	2
prem59	Toki gomendaarri at ezagutu ginin iraan aste hondarrian. Famili giruan sortua zan den ta aire hego-ameikarra din etxe multxo ttipi at da.	prem59_hyp0	Aurreko asteburuan ukitu hego-amerikarra duen etxe multzo txiki batean egon ginen.	0
prem59	Toki gomendaarri at ezagutu ginin iraan aste hondarrian. Famili giruan sortua zan den ta aire hego-ameikarra din etxe multxo ttipi at da.	prem59_hyp1	Aurreko asteburuan ezagututako etxe multzo txikia izekok gomendatu zidan, familia giroan sortutakoa da eta ukitu hego-amerikarra dauka. 	1
prem59	Toki gomendaarri at ezagutu ginin iraan aste hondarrian. Famili giruan sortua zan den ta aire hego-ameikarra din etxe multxo ttipi at da.	prem59_hyp2	Aurreko asteburuan ezagututako etxe multzo txikia ez da gomendatzeko modukoa.	2
prem60	Sarituek informatika ta marrazketa mateial zomeit erreziituko ute, ta BD iraazlia Mahatserriko BERTON magaxinian argitaatuko da.	prem60_hyp0	Sarituek informatika eta marrazketa materiala irabaziko dute.	0
prem60	Sarituek informatika ta marrazketa mateial zomeit erreziituko ute, ta BD iraazlia Mahatserriko BERTON magaxinian argitaatuko da.	prem60_hyp1	Parte-hartzaile bakoitzak komiki bakarra aurkeztu ahal izango du.	1
prem60	Sarituek informatika ta marrazketa mateial zomeit erreziituko ute, ta BD iraazlia Mahatserriko BERTON magaxinian argitaatuko da.	prem60_hyp2	Komiki sarituak Mahatserriko BERTON aldizkarian argitaratuko dira. 	2
prem61	Azaroain 3an (hiuan) argitaatuko du Zea Mays taldiak bee zortziarren lana, 'Harro' deitua.	prem61_hyp0	Zea Mays taldeak disko berri bat argitaratuko du.	0
prem61	Azaroain 3an (hiuan) argitaatuko du Zea Mays taldiak bee zortziarren lana, 'Harro' deitua.	prem61_hyp1	Bost kidek osatzen dute Zea Mays taldea.	1
prem61	Azaroain 3an (hiuan) argitaatuko du Zea Mays taldiak bee zortziarren lana, 'Harro' deitua.	prem61_hyp2	Zea Mays taldeak ez du disko bat bera ere argitaratu.	2
prem62	Arrantzale tripulazione berdinak iraazi zin kontxako lehen bandera Orioakotz.	prem62_hyp0	Oriok eskuratu zuen kontxako lehen bandera.	0
prem62	Arrantzale tripulazione berdinak iraazi zin kontxako lehen bandera Orioakotz.	prem62_hyp1	Orioko tripulazioak horiz jantzi ohi da.	1
prem62	Arrantzale tripulazione berdinak iraazi zin kontxako lehen bandera Orioakotz.	prem62_hyp2	Hondarribiak irabazi zuen kontxako lehen bandera.	2
prem63	Berrikitan seme-alaekin zatu niz Erroman.	prem63_hyp0	Duela gutxi Italian egon naiz.	0
prem63	Berrikitan seme-alaekin zatu niz Erroman.	prem63_hyp1	Nere seme-alabek asko maite naute.	1
prem63	Berrikitan seme-alaekin zatu niz Erroman.	prem63_hyp2	Ez naiz inoiz Italian izan.	2
prem64	"Xabier Letek eskriitu ta zuzendu zin ""Gauon, Txirrita"" antzerki obra 1982an (mila beatzi ehun ta lautan hooita bian) taulaatu zen."	prem64_hyp0	Gabon Txirrita antzerki obra baten izena da.	0
prem64	"Xabier Letek eskriitu ta zuzendu zin ""Gauon, Txirrita"" antzerki obra 1982an (mila beatzi ehun ta lautan hooita bian) taulaatu zen."	prem64_hyp1	Xabier Lete abeslari bikaina zen.	1
prem64	"Xabier Letek eskriitu ta zuzendu zin ""Gauon, Txirrita"" antzerki obra 1982an (mila beatzi ehun ta lautan hooita bian) taulaatu zen."	prem64_hyp2	Xabier Letek ez zuen antzerki obrarik idatzi.	2
prem65	"Dila gutti ""ORM Elurretako Erresuman"" pantailaatu zin, ta laster ""Batman Lego filma"" ateatuko du."	prem65_hyp1	Geroz eta jende gutxiago joaten da filmak ikustera.	1
prem65	"Dila gutti ""ORM Elurretako Erresuman"" pantailaatu zin, ta laster ""Batman Lego filma"" ateatuko du."	prem65_hyp2	ORM Elurretako Erresuman pantailaratuko den azken filma izango da.	2
prem65	"Dila gutti ""ORM Elurretako Erresuman"" pantailaatu zin, ta laster ""Batman Lego filma"" ateatuko du."	prem65_hyp0	Animazio-filmak euskaratu ohi dira.	0
prem66	Amazonek eskeintzen du adimen artifiziala eskolendako ta hodeia ta Alexa eko dot ta Alexa eko plüs.	prem66_hyp0	Amazonek produktu ugari ditu adimen artifizialaren inguruan.	0
prem66	Amazonek eskeintzen du adimen artifiziala eskolendako ta hodeia ta Alexa eko dot ta Alexa eko plüs.	prem66_hyp2	Eskoletara zuzendutako adimen artifizialeko produkturik ez dago.	2
prem66	Amazonek eskeintzen du adimen artifiziala eskolendako ta hodeia ta Alexa eko dot ta Alexa eko plüs.	prem66_hyp1	Amazonen produktuak merkeak izaten dira.	1
prem67	Eskuarat lehen hurbilketa iteko, inteesgarria da Deustuko Uniertsitatiak garaian plazaatu zin eskuara kasteko metodua.	prem67_hyp1	Deustuko Unibertsitateak hainbat eskola eta fakultate ditu.	1
prem67	Eskuarat lehen hurbilketa iteko, inteesgarria da Deustuko Uniertsitatiak garaian plazaatu zin eskuara kasteko metodua.	prem67_hyp0	Deustuko Unibertsitateak metodo bat garatu du euskara ikasteko.	0
prem67	Eskuarat lehen hurbilketa iteko, inteesgarria da Deustuko Uniertsitatiak garaian plazaatu zin eskuara kasteko metodua.	prem67_hyp2	Deustuko Unibertsitateak gaztelera ikasteko materiala garatu du soilik.	2
prem68	Zue eskuara maila zoin den jakin nahi bazinu, hortakotz posilitatia e maiten du sareak.	prem68_hyp2	Norberaren euskara maila jakiteko elkarrizketa presentziala egin behar da nahitaez.	2
prem68	Zue eskuara maila zoin den jakin nahi bazinu, hortakotz posilitatia e maiten du sareak.	prem68_hyp0	Aukera dago norberaren euskara maila zein den neurtzeko.	0
prem68	Zue eskuara maila zoin den jakin nahi bazinu, hortakotz posilitatia e maiten du sareak.	prem68_hyp1	Euskararen erabilpen maila txikitzen ari da azken boladan.	1
prem69	Agiriak egoitza elektronikoain titularrain identifikazionea erreziitzen du, ta dispositibo seur baten do bide baliokide aten bidez igortzen da.	prem69_hyp1	Ez dago teknika bakarra titularraren identifikazioa ziurtatzeko.	1
prem69	Agiriak egoitza elektronikoain titularrain identifikazionea erreziitzen du, ta dispositibo seur baten do bide baliokide aten bidez igortzen da.	prem69_hyp2	Ziurtagiriak titularraren informazioa gordina igortzen du, zifratu gabe.	2
prem69	Agiriak egoitza elektronikoain titularrain identifikazionea erreziitzen du, ta dispositibo seur baten do bide baliokide aten bidez igortzen da.	prem69_hyp0	Ziurtagiria lagun bakoitzaren identitatea bermatzen saiatzen da.	0
prem70	Dila bi aste irringarria zen zeit egun guziz erria zaiten ahal da.	prem70_hyp0	Txisteen iraupena mugatua da, ez da betirako.	0
prem70	Dila bi aste irringarria zen zeit egun guziz erria zaiten ahal da.	prem70_hyp2	Jendeari gustatzen zaio txiste berdinak behin eta berriz entzutea.	2
prem70	Dila bi aste irringarria zen zeit egun guziz erria zaiten ahal da.	prem70_hyp1	Lagun bati grazia egiten diona beste bati ez zaio gustatzen.	1
prem71	Istalazione modernuak tu, wifia urriik espazio komunetan, ta seurtasun-xerbitxu iaunkorra 24 (hooita lau) orduz.	prem71_hyp1	Espazio hori alokatzea oso garestia da.	1
prem71	Istalazione modernuak tu, wifia urriik espazio komunetan, ta seurtasun-xerbitxu iaunkorra 24 (hooita lau) orduz.	prem71_hyp0	Internetera konekta zaitezke toki horretara joaten bazara.	0
prem71	Istalazione modernuak tu, wifia urriik espazio komunetan, ta seurtasun-xerbitxu iaunkorra 24 (hooita lau) orduz.	prem71_hyp2	Gauean segurtasun-eza nabaria da espazio horretan.	2
prem72	Pittat izitu gira hilaite huntan David Robert Michellek zuzendu din 'It Follows' filmaikilan.	prem72_hyp2	David Robert Michell zuzendariak komediak egiten ditu soilik.	2
prem72	Pittat izitu gira hilaite huntan David Robert Michellek zuzendu din 'It Follows' filmaikilan.	prem72_hyp0	It follows' beldurrezko filma da.	0
prem72	Pittat izitu gira hilaite huntan David Robert Michellek zuzendu din 'It Follows' filmaikilan.	prem72_hyp1	It follows' filma 'It' filmaren jarraipena da.	1
prem73	Gaineateko 5 (bortz) bastimenduetan bina estaia tuzte; behereko estaian industria-moduluak badira, ta gaineko estaian bulego-moduluak.	prem73_hyp1	Eraikinak oso modernoak dira.	1
prem73	Gaineateko 5 (bortz) bastimenduetan bina estaia tuzte; behereko estaian industria-moduluak badira, ta gaineko estaian bulego-moduluak.	prem73_hyp2	Eraikin guztiek solairu bakarra dute.	2
prem73	Gaineateko 5 (bortz) bastimenduetan bina estaia tuzte; behereko estaian industria-moduluak badira, ta gaineko estaian bulego-moduluak.	prem73_hyp0	Eraikinak industriarako prestatuak daude.	0
prem74	Ian korrikalai guziak geio baliatzen duun eskuara hemendik aitzina!	prem74_hyp0	Korrikalari askok ez dute euskara erabiltzen.	0
prem74	Ian korrikalai guziak geio baliatzen duun eskuara hemendik aitzina!	prem74_hyp2	Korrika egiten duen orok euskaraz ere egiten du.	2
prem74	Ian korrikalai guziak geio baliatzen duun eskuara hemendik aitzina!	prem74_hyp1	Korrika egitea osasungarria da oro har.	1
prem75	Oino baduu iritzi publikuan eraina ukaiteko gaitasuna.	prem75_hyp1	Jendeak askotariko iritziak ditu.	1
prem75	Oino baduu iritzi publikuan eraina ukaiteko gaitasuna.	prem75_hyp0	Iritzi publikoa aldatu daiteke.	0
prem75	Oino baduu iritzi publikuan eraina ukaiteko gaitasuna.	prem75_hyp2	Iritzi publikoa finkoa da.	2
prem76	Ikasbil webgunian milaka ta milaka artikulu, textu, video ta odio badira.	prem76_hyp0	Interneten ezin da testu, bideo eta audiorik aurkitu.	0
prem76	Ikasbil webgunian milaka ta milaka artikulu, textu, video ta odio badira.	prem76_hyp2	Iskanbil webgunean soilik testua dago.	2
prem76	Ikasbil webgunian milaka ta milaka artikulu, textu, video ta odio badira.	prem76_hyp1	Iskanbil interneteko webgune ezaguna da.	1
prem77	Egoitza elektronikoain izapideen kataloguan atxemane uzu prozedura, izapide ta xerbitxu bakotxai buuzko informazione zehatza.	prem77_hyp1	Egoitza elektronikoan sartzea konplexua da oso.	1
prem77	Egoitza elektronikoain izapideen kataloguan atxemane uzu prozedura, izapide ta xerbitxu bakotxai buuzko informazione zehatza.	prem77_hyp0	Izapidea eta zerbitzuen funtzionamendua azaltzen duen dokumentazioa atzigarri dago.	0
prem77	Egoitza elektronikoain izapideen kataloguan atxemane uzu prozedura, izapide ta xerbitxu bakotxai buuzko informazione zehatza.	prem77_hyp2	Izapide eta zerbitzuak ikasteko ez da inolako dokumentaziorik behar.	2
prem78	Sondikako Enpresa Zentro hortan industria-moduluak ta bulego-moduluak badira, 5 (bortz) bastimentutan banatuak.	prem78_hyp0	Hainbat enpresek dute beren egoitza Sondikan kokatuta.	0
prem78	Sondikako Enpresa Zentro hortan industria-moduluak ta bulego-moduluak badira, 5 (bortz) bastimentutan banatuak.	prem78_hyp1	Sondikako Enpresa Zentroa Bizkaiko garrantzitsuenetakoa da.	1
prem78	Sondikako Enpresa Zentro hortan industria-moduluak ta bulego-moduluak badira, 5 (bortz) bastimentutan banatuak.	prem78_hyp2	Sondikako Enpresa Zentroak bi eraikin ditu.	2
prem79	Bortz laun gira, ta gazteena ni niz.	prem79_hyp0	Adin desberdineko lagunak gaude taldean.	0
prem79	Bortz laun gira, ta gazteena ni niz.	prem79_hyp1	Musean jolas nahiko bagenu, bostetatik bat kanpo geratuko litzateke.	1
prem79	Bortz laun gira, ta gazteena ni niz.	prem79_hyp2	Bost lagunek urte eta egun berean jaio ginen.	2
prem80	Epaileak sei hilaiteko kartzelaat zigortu zitin kartierreko lau gazte.	prem80_hyp0	Auzoan hainbat gazte daude espetxe-zigorrak jaso dituztenak.	0
prem80	Epaileak sei hilaiteko kartzelaat zigortu zitin kartierreko lau gazte.	prem80_hyp1	Espetxe zigorra bi urte baino txikiagoa denez, lau gazteak ez dira kartzelara sartuko.	1
prem80	Epaileak sei hilaiteko kartzelaat zigortu zitin kartierreko lau gazte.	prem80_hyp2	Epaileak auzoko lau gazteak absolbitu zituen.	2
prem81	Miren ta Andreain erlazionea klandestinua zan zen hastapenetik, bikotia normatiatik kanpo zelakotz.	prem81_hyp0	Miren eta Andrea harreman sentimentala dute.	0
prem81	Miren ta Andreain erlazionea klandestinua zan zen hastapenetik, bikotia normatiatik kanpo zelakotz.	prem81_hyp1	Erlazio homosexualak normaltasunez bizi behar dira.	1
prem81	Miren ta Andreain erlazionea klandestinua zan zen hastapenetik, bikotia normatiatik kanpo zelakotz.	prem81_hyp2	Miren eta Andrearen erlazioa erabat arrunta izan zen.	2
prem82	Nazioarteko festiala zaki, badira kanpoko proposamenak e, nahiz eskual taldeen presentzia den gehiengua.	prem82_hyp1	Festibalak musika zuzenean bizitzeko aukera paregabeak dira.	1
prem82	Nazioarteko festiala zaki, badira kanpoko proposamenak e, nahiz eskual taldeen presentzia den gehiengua.	prem82_hyp2	Festibal honetan talde euskaldun bakarra jo zuen.	2
prem82	Nazioarteko festiala zaki, badira kanpoko proposamenak e, nahiz eskual taldeen presentzia den gehiengua.	prem82_hyp0	Nazioarteko taldeak jotzen dute festibal honetan.	0
prem83	Hiuarren urtez segidan, Santutxu Mendizale Taldak iilaldi neurtua antolatu du, urriain 20rako (hooikotz), ibiakoitza.	prem83_hyp1	Santutxu Mendizale Taldeko ibilaldietara jende ugari azaltzen da.	1
prem83	Hiuarren urtez segidan, Santutxu Mendizale Taldak iilaldi neurtua antolatu du, urriain 20rako (hooikotz), ibiakoitza.	prem83_hyp0	Santutxu Mendizale Taldeak mendi irteerak antolatu ohi ditu.	0
prem83	Hiuarren urtez segidan, Santutxu Mendizale Taldak iilaldi neurtua antolatu du, urriain 20rako (hooikotz), ibiakoitza.	prem83_hyp2	Santutxu Mendizale Taldea iaz osatu zen.	2
prem84	R 'N' R estilua do hegoaldeko rocka lantze itin letra ta konponketa landuak dira diskokuak.	prem84_hyp1	Hegoaldeko rock kantetan gitarrak dira nagusi.	1
prem84	R 'N' R estilua do hegoaldeko rocka lantze itin letra ta konponketa landuak dira diskokuak.	prem84_hyp0	Diskoa osatzen duten kanten estilo nagusia rock dela esan daiteke.	0
prem84	R 'N' R estilua do hegoaldeko rocka lantze itin letra ta konponketa landuak dira diskokuak.	prem84_hyp2	Diskoaren kanta guztiak instrumentalak dira.	2
prem85	Burraso atek haurrer argazkiak ateatu ta gomita beexia prestatzen du 60 (hiutan hooi) haurri banatzeko.	prem85_hyp1	Haurrek beti ateratzen dira ondo argazkietan.	1
prem85	Burraso atek haurrer argazkiak ateatu ta gomita beexia prestatzen du 60 (hiutan hooi) haurri banatzeko.	prem85_hyp2	Guraso bati atera diote argazkia haurrek.	2
prem85	Burraso atek haurrer argazkiak ateatu ta gomita beexia prestatzen du 60 (hiutan hooi) haurri banatzeko.	prem85_hyp0	Haurrek gonbidapen berezia jasoko dute.	0
prem86	Kalapitetan hameka laun ientifikatu ta arrastatu zitin Ertzaintzak.	prem86_hyp2	Istiluetan parte hartutako lagun guztiak atxilotu zituen Ertzainak.	2
prem86	Kalapitetan hameka laun ientifikatu ta arrastatu zitin Ertzaintzak.	prem86_hyp1	Atxilotutako jende asko libre geratuko da.	1
prem86	Kalapitetan hameka laun ientifikatu ta arrastatu zitin Ertzaintzak.	prem86_hyp0	Ertzainak lagun asko atxilotu zituen.	0
prem87	Xabier Lete musikai do idazle zan aitzin antzerkiko aktore zan zen.	prem87_hyp0	Xabier Lete hainbat arlotan ibilitako artista izan zen.	0
prem87	Xabier Lete musikai do idazle zan aitzin antzerkiko aktore zan zen.	prem87_hyp1	Xabier Leteren ahotsa oso atsegina zen.	1
prem87	Xabier Lete musikai do idazle zan aitzin antzerkiko aktore zan zen.	prem87_hyp2	Xabier Letek ez zuen inongo arlo artistikoa landu abesten hasi zen arte.	2
prem88	Hondarreko eunian, Logroñoat heltzeko 3 (hiu) kilometra akarrik eskas zielaik, Maria la de los Higos-en alaba zautu nin.	prem88_hyp0	Hainbat egun pasa nituen Logroñoko bidean.	0
prem88	Hondarreko eunian, Logroñoat heltzeko 3 (hiu) kilometra akarrik eskas zielaik, Maria la de los Higos-en alaba zautu nin.	prem88_hyp1	Maria de los Higos-en alaba oso jatorra da.	1
prem88	Hondarreko eunian, Logroñoat heltzeko 3 (hiu) kilometra akarrik eskas zielaik, Maria la de los Higos-en alaba zautu nin.	prem88_hyp2	Maria de los Higos-en semeak gizonezkoak ziren denak.	2
prem89	Biziki untsa baakigu ni enizala bee gisako hegaztia ta hua e eztela sortia leku ati lotuik egoiteko.	prem89_hyp1	Izaera desberdin daude, eta bata ez da bestea baino hobea.	1
prem89	Biziki untsa baakigu ni enizala bee gisako hegaztia ta hua e eztela sortia leku ati lotuik egoiteko.	prem89_hyp2	Bera nahiago du etxean geratu kanpotik bidaiatzen ibili baino.	2
prem89	Biziki untsa baakigu ni enizala bee gisako hegaztia ta hua e eztela sortia leku ati lotuik egoiteko.	prem89_hyp0	Bion izaera oso desberdina da.	0
prem90	Okupazione Buleguain lauarren urtebuua ospatuko ute urriain 20an (hooian)	prem90_hyp1	Datorren urtean Donostian ospatuko dute Okupazio Bulegoaren urteurrena.	1
prem90	Okupazione Buleguain lauarren urtebuua ospatuko ute urriain 20an (hooian)	prem90_hyp0	Okupazio Bulegoaren urteurrena udazkenean ospatzen da.	0
prem90	Okupazione Buleguain lauarren urtebuua ospatuko ute urriain 20an (hooian)	prem90_hyp2	Okupazio Bulegoaren laugarren urteurrena ospatu zuten iaz.	2
prem91	Burraso do zurkaitzek delibeatuik eskuara zanen da parte-hartzaileek baliatuko uten hizkuntza	prem91_hyp0	Parte-hartzaileek euskaraz hitz egingo dutela erabaki dute guraso eta tutoreek.	0
prem91	Burraso do zurkaitzek delibeatuik eskuara zanen da parte-hartzaileek baliatuko uten hizkuntza	prem91_hyp1	Guraso eta tutoreek erabaki dute euskaraz hitz egingo dutela haurrekin. 	1
prem91	Burraso do zurkaitzek delibeatuik eskuara zanen da parte-hartzaileek baliatuko uten hizkuntza	prem91_hyp2	Guraso eta tutoreek euskaraz hitz egingo dutela erabaki dute parte-hartzaileek.	2
prem92	Laun Arok Antiguako Benta erriko adarrian español hutsian iskriitu zitin oharrak manen tu bortain bi aldetaat.	prem92_hyp0	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak erdaraz idatzita zeuden.	0
prem92	Laun Arok Antiguako Benta erriko adarrian español hutsian iskriitu zitin oharrak manen tu bortain bi aldetaat.	prem92_hyp1	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak ondo idatzita zeuden.	1
prem92	Laun Arok Antiguako Benta erriko adarrian español hutsian iskriitu zitin oharrak manen tu bortain bi aldetaat.	prem92_hyp2	Lagun Arok Antiguako Benta Berriko sukurtsalean jarritako oharrak ingelesez idatzita zeuden.	2
prem93	Polizia guzien torturen salaketak erreziitu dira, Ertzaintzainak e ba.	prem93_hyp0	Ertzaintzak ere tortura egin duela salatu dute.	0
prem93	Polizia guzien torturen salaketak erreziitu dira, Ertzaintzainak e ba.	prem93_hyp1	Ertzaintzak polizien tortura kasuak salatu ditu.	1
prem93	Polizia guzien torturen salaketak erreziitu dira, Ertzaintzainak e ba.	prem93_hyp2	Ertzaintza tortura salaketetatik libre geratu da.	2
prem94	Madalenak prestatzeko ene ahizpak amatxi Jexuxain errezeta berreskuatu nahi zan du.	prem94_hyp0	Amona Jexuxak madalenak egiteko errezeta zeukan.	0
prem94	Madalenak prestatzeko ene ahizpak amatxi Jexuxain errezeta berreskuatu nahi zan du.	prem94_hyp2	Madalenak egiteko amona Jexuxak nire ahizparen errezeta berreskuratu nahi izan du.	2
prem94	Madalenak prestatzeko ene ahizpak amatxi Jexuxain errezeta berreskuatu nahi zan du.	prem94_hyp1	Nire ahizpari bakarrik Amona Jexuxak egindako madalenak gustatzen zaizkio.	1
prem95	Ezta bisen biseko identifikazioneik galdeiten BAK aktibatu ta iortzeko: Internetez iten da.	prem95_hyp0	Internet bidez eskatu dezakezu BAK aktibatu eta bidal diezazutela.	0
prem95	Ezta bisen biseko identifikazioneik galdeiten BAK aktibatu ta iortzeko: Internetez iten da.	prem95_hyp1	Internet bidez eskatu dezakezu BAK baliogabe diezazutela.	1
prem95	Ezta bisen biseko identifikazioneik galdeiten BAK aktibatu ta iortzeko: Internetez iten da.	prem95_hyp2	Internet bidez eskatu behar duzu BAK aktibatu eta bidal diezazutela.	2
prem96	Hiu argazki akarrik gorde ahal zan tut.	prem96_hyp0	Ez dut lau argazki gordetzeko aukerarik izan.	0
prem96	Hiu argazki akarrik gorde ahal zan tut.	prem96_hyp1	Lau argazki zituen gordeta.	1
prem96	Hiu argazki akarrik gorde ahal zan tut.	prem96_hyp2	Lau argazki bakarrik gordeta dauzkat.	2
prem97	Ibiakoitzian, urriain 31ean (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem97_hyp1	Beldurrezko Zinemaldiko pelikula bat ikustera joan ginen.	1
prem97	Ibiakoitzian, urriain 31ean (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem97_hyp0	Beldurrezko Zinemaldiko pelikula bat ikusteko gonbidatu gintuzten.	0
prem97	Ibiakoitzian, urriain 31ean (hooitamekan), Beldurrezko Zinemaldiko filme at so iteat joaiteko gomita erreziitu ginin.	prem97_hyp2	Beldurrezko Zinemaldiko pelikula batean parte hartzeko gonbidatu gintuzten.	2
prem98	Eskuadiko Kutxak oino zerga-aitorpenain iteko eskuara maiten eztin langile at zarri du Antiguako Matia karrikako adarrian, Donostin.	prem98_hyp1	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko langileek erdaraz bakarrik hitz egiten dute.	1
prem98	Eskuadiko Kutxak oino zerga-aitorpenain iteko eskuara maiten eztin langile at zarri du Antiguako Matia karrikako adarrian, Donostin.	prem98_hyp0	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko errenta-aitorpena egiten laguntzen duen langilea erdaldun hutsa da.	0
